user_id,age,primary_genre,mood_category,favorite_playlist_type,daily_listening_hours,unique_tracks_per_week,skipped_track_percentage,premium_likelihood,music_discovery_score
31727,53,Rock,Party,Commute,2.3,178.48222732574175,75.4,0,2.9762398077933687
78056,19,Electronic,Melancholic,Commute,1.1,206.93811350611608,14.6,0,7.7238390466269795
13081,24,Rock,Energetic,Sleep,4.7,75.11324277776474,19.3,0,-5.004468029156998
44196,24,Rock,Melancholic,Party,3.9,130.8580503478067,56.1,1,5.582076567071988
46735,52,Classical,Melancholic,Workout,0.6,192.70354587252575,11.7,0,6.0
90102,41,Rock,Relaxed,Commute,2.6,73.40901521733545,42.4,0,2.693036722984971
89578,35,Jazz,Romantic,Study,2.7,102.59819952734591,25.9,0,3.79
35498,22,Rock,Party,Workout,2.0,138.2813830134468,10.8,0,3.667391431188876
86865,15,R&B,Melancholic,Study,3.7,159.77199142384848,42.9,1,4.38
41656,42,Jazz,Party,Workout,3.7,1.5536147071561643,43.3,0,1.32
77695,63,Hip Hop,Relaxed,Workout,2.2,122.64568170217281,35.0,0,19.906185588316536
47900,53,Rock,Energetic,Study,2.1,155.56258638019904,66.0,0,2.51979221494199
94899,28,Pop,Melancholic,Study,4.7,135.25369017624138,23.4,1,-0.36908762566463943
57701,35,Jazz,Romantic,Workout,3.9,164.79585723447732,48.0,1,6.68
29033,44,Jazz,Relaxed,Commute,2.6,70.6743857481629,39.9,0,5.07
20805,35,Electronic,Party,Study,0.1,106.38102161588995,49.6,0,2.1312826381073315
45851,63,Hip Hop,Energetic,Sleep,3.0,82.46916980123407,27.4,0,-2.222669334304923
36832,23,Rock,Party,Sleep,3.5,160.5173066024976,14.2,1,5.523360528321562
73437,31,Country,Romantic,Workout,-1.6,-4.701215270256817,24.8,0,2.5
23944,19,Pop,Melancholic,Party,2.9,182.1798246254053,34.0,0,18.830067726343696
29873,45,Electronic,Romantic,Workout,1.9,106.53384293850775,45.2,0,-2.5649892567222325
50372,54,Hip Hop,Party,Workout,2.2,153.62640787213914,35.3,0,-15.647110498962963
99464,52,R&B,Party,Commute,1.1,119.22758140609676,38.2,0,2.2
25379,57,Jazz,Romantic,Commute,2.3,125.4406035506134,60.9,0,5.72
46751,33,Pop,Romantic,Party,16.91518795285924,96.52157807970917,34.6,0,11.417597827756413
99822,50,R&B,Romantic,Party,1.8,49.540220072411664,27.0,0,1.04
15110,64,Rock,Energetic,Party,3.9,111.01684419853262,41.6,1,-3.621729038926045
64341,47,Country,Party,Party,1.3,58.51245254562004,9.3,0,3.89
22087,27,Classical,Relaxed,Party,3.6,207.5939748117354,9.2,1,4.98
33762,28,Classical,Energetic,Workout,2.5,24.92876488004167,33.0,0,2.25
92617,47,Hip Hop,Energetic,Workout,3.0,44.92498382780823,21.0,0,8.542680570395794
19596,43,Country,Energetic,Sleep,2.5,22.63684866877402,25.9,0,3.95
28313,57,Pop,Relaxed,Sleep,3.5,39.4619307631051,49.0,0,0.6949241757817326
76549,63,Electronic,Romantic,Study,-1.4,43.00363178305983,42.9,0,14.136275346358428
33705,50,Pop,Party,Workout,0.4,156.64339026435292,33.8,0,-2.2898275459598088
77364,58,Country,Melancholic,Party,3.1,61.37472961774925,36.2,0,4.22
83445,24,R&B,Melancholic,Study,-0.6,108.55635733906894,28.6,0,3.09
88645,45,Jazz,Party,Commute,1.7,100.93636658671385,47.7,0,0.36
12023,20,Classical,Relaxed,Workout,2.4,72.83722668378003,46.9,0,0.47
69796,15,Hip Hop,Melancholic,Sleep,4.152584018975122,126.4304064962434,49.9,0,4.07165552950998
90073,21,Rock,Energetic,Workout,5.633406582010399,110.14079121495081,49.2,0,1.0389542119555475
74429,41,Pop,Melancholic,Workout,2.9,172.46767428147623,35.8,0,-6.068265495316482
71627,35,Classical,Party,Workout,4.0,78.6617326007582,24.5,0,0.7
43848,42,Electronic,Energetic,Workout,1.1,107.04507632097115,32.5,0,3.110811974607501
47804,30,Hip Hop,Melancholic,Commute,1.6,162.81051847135106,36.7,0,-2.9194182068579737
25379,60,Rock,Party,Sleep,1.4,84.51556573403047,24.9,0,1.6797535459287687
69664,37,Pop,Relaxed,Workout,-1.1,55.47528627515394,59.4,0,6.037917964190267
37766,34,Electronic,Party,Commute,2.7,158.76776099917376,59.5,0,3.0732439867978267
78099,52,Rock,Relaxed,Study,3.9,170.2098231676586,33.2,1,4.201481621336678
46060,39,Jazz,Energetic,Workout,4.0,182.40978321003254,50.5,1,5.51
79122,42,Classical,Party,Commute,1.2,85.25231880343776,43.4,0,1.4
26087,19,Jazz,Romantic,Party,0.6,157.94267503267687,27.6,0,6.09
58868,35,Classical,Romantic,Study,2.5,133.95159651041584,41.2,0,2.61
33225,32,Electronic,Romantic,Sleep,3.7,118.69622733900795,23.4,1,1.5982935865331382
16643,61,R&B,Romantic,Workout,2.7,57.18959679509658,21.8,0,2.81
46727,20,Jazz,Romantic,Workout,12.513480409348036,79.45497048155919,42.2,0,5.36
21005,43,Classical,Relaxed,Commute,10.00697472209023,147.8758625997809,42.3,1,4.12
75697,33,Hip Hop,Party,Sleep,1.4,130.68946387304075,75.4,0,11.277521050507415
26029,47,Electronic,Energetic,Party,2.2,112.53471371527715,32.7,0,13.631120886516513
24226,15,Classical,Romantic,Study,5.0,-3.5631134834722005,27.1,0,0.51
73646,59,Pop,Romantic,Sleep,2.2,168.6252167616332,48.8,0,0.8237748451051443
70603,17,Classical,Energetic,Workout,0.6,135.47427506405432,34.6,0,6.4
38731,56,Jazz,Energetic,Commute,1.5,67.96708131126117,25.3,0,1.05
78926,35,Hip Hop,Romantic,Party,1.1,17.64595510070894,26.2,0,10.467910315124584
15997,49,Rock,Relaxed,Commute,3.0,144.61107853165277,32.3,0,5.784422950291301
65506,55,R&B,Energetic,Study,1.2,148.92242709700744,50.8,0,1.75
88229,54,Rock,Party,Sleep,2.9,240.2051864038143,41.5,0,9.264831620907557
59815,17,Classical,Party,Commute,1.4,-15.803529618919995,22.5,0,1.17
52092,39,Rock,Relaxed,Commute,-0.7,108.02107159966052,62.5,0,-0.36116207063449324
72539,59,Classical,Melancholic,Workout,14.728475756833122,88.84656654883264,21.4,0,0.94
76077,52,Hip Hop,Relaxed,Commute,2.7,127.74615854983368,23.9,0,21.926013810168573
31817,59,Rock,Romantic,Party,3.3,106.30095864542729,52.5,1,8.839557096011534
47861,34,Jazz,Melancholic,Sleep,1.5,63.35198764034704,57.5,0,3.39
23428,58,Jazz,Romantic,Study,1.3,66.43598288434289,40.3,0,4.66
53934,59,Pop,Party,Commute,3.1,133.77384198613265,15.6,1,0.5531650461053339
20258,48,Classical,Energetic,Party,4.8,86.89093142796153,36.5,1,3.19
67775,35,Rock,Romantic,Study,2.5,160.41085587382472,14.5,0,14.807850635543781
91580,62,Jazz,Party,Party,3.1,102.02737613024811,72.3,1,1.89
15469,37,Country,Relaxed,Commute,2.0,94.10429135499143,39.3,0,1.12
38854,20,Hip Hop,Romantic,Commute,0.2,161.3612649771546,47.0,0,-5.481225765113624
16256,27,R&B,Party,Sleep,4.0,48.27859412096694,29.4,0,3.72
86256,63,Hip Hop,Energetic,Workout,3.9,43.860280091773866,62.1,0,17.32720390639581
43937,37,Country,Romantic,Party,3.6,141.91722698782326,27.5,1,2.23
11651,23,Country,Party,Workout,2.2,156.57096177073416,22.1,0,5.95
60288,31,Pop,Romantic,Workout,3.4,76.0888992647817,39.6,0,7.8189822808471785
94730,16,Hip Hop,Energetic,Study,3.8,171.384246281481,48.2,1,7.330692857797247
35051,33,Hip Hop,Romantic,Study,4.9,45.92381209502643,66.9,0,0.08830542334554518
37386,33,Rock,Romantic,Party,4.0,76.53775504351928,59.2,0,2.2795451262049986
85054,21,Classical,Party,Workout,2.6,143.2645720633101,52.9,0,4.69
26184,56,Electronic,Melancholic,Sleep,1.3590473036334618,163.47749455909056,24.7,0,-3.2093248681676783
43787,56,R&B,Romantic,Workout,2.7,96.50468377063821,24.4,0,2.43
31621,34,Hip Hop,Melancholic,Study,2.9,158.2968806087345,21.8,0,13.164780974124353
85564,23,R&B,Relaxed,Workout,3.6,145.67353435927586,32.7,1,3.71
87984,31,R&B,Romantic,Commute,4.5,140.5340697289518,6.3,0,5.83
69792,41,R&B,Melancholic,Commute,2.4,62.05270648448945,55.5,0,0.61
55253,61,Hip Hop,Relaxed,Sleep,5.7,41.806672811576966,19.6,0,-0.5698018062366688
44051,16,Electronic,Party,Party,-0.1,27.21249575900179,17.8,0,6.8375472558842105
59811,50,Hip Hop,Romantic,Workout,3.1,86.16297811847663,28.9,1,-0.8457238084901111
40447,33,Rock,Party,Commute,1.3,10.537037492138388,14.9,0,2.2742306142918913
93930,31,Rock,Relaxed,Party,-0.4,66.53846376650235,44.7,0,8.757393528056483
40254,19,Electronic,Party,Commute,2.2,32.4672995770549,20.5,0,1.570013989446384
94045,53,Jazz,Party,Party,0.3,150.0443127166543,42.5,0,3.4
67418,32,Hip Hop,Energetic,Party,2.3,76.67749799273484,48.9,0,1.6839944446744146
24472,21,Jazz,Relaxed,Commute,2.6,177.18111950642995,26.8,0,5.63
13471,31,R&B,Party,Study,4.2,117.37533542379765,24.2,1,1.91
18329,53,Hip Hop,Melancholic,Party,0.2,204.77654331869854,23.0,0,-0.8115749497354711
44865,50,Classical,Relaxed,Workout,3.9,68.22311263879632,18.8,1,5.15
56850,54,Hip Hop,Energetic,Commute,2.6,62.30716829290202,28.7,0,3.516607857729258
64220,59,Rock,Romantic,Study,4.0,104.56092174284528,36.0,0,2.7141964480980834
16397,18,Pop,Party,Commute,1.9,64.03341494919812,14.3,0,0.827551757736036
45525,52,Country,Melancholic,Sleep,0.5,37.15348005536018,25.4,0,1.0
63072,39,Pop,Energetic,Workout,0.7,79.56089852843576,37.4,0,0.7383580672063345
93820,19,Pop,Relaxed,Sleep,0.6,204.0754165506806,35.5,0,-0.09651575721684502
94530,44,Pop,Party,Party,3.2,98.56082083472218,-5.0,1,10.876197060536985
33284,26,Country,Energetic,Party,4.7,131.3233988837225,44.5,1,5.43
71330,18,Jazz,Energetic,Sleep,1.7,69.91209405850697,53.6,0,1.71
93369,38,Country,Melancholic,Sleep,3.4,118.59364629716026,26.4,1,4.26
35122,43,Jazz,Romantic,Party,0.2,127.9413257302204,9.0,0,4.69
80553,23,Country,Romantic,Study,2.8,51.07207965913717,23.5,0,0.91
91906,18,Country,Romantic,Workout,3.5,142.73635628348015,23.1,1,2.63
72812,38,Hip Hop,Relaxed,Commute,0.3,200.56211684444142,53.0,0,0.01561791530950071
17999,28,Jazz,Energetic,Sleep,2.2,81.62343122695911,18.6,0,2.74
32436,19,Hip Hop,Relaxed,Workout,12.03562095952365,155.15816297736382,29.6,1,7.990734360601398
52963,32,Classical,Energetic,Commute,-1.9,75.32512022998752,60.2,0,1.24
12096,56,Hip Hop,Melancholic,Commute,4.5,130.3040373906981,37.4,1,5.090117109812395
35279,33,Pop,Melancholic,Sleep,3.0,203.84122635439272,37.9,0,-2.9467350482213734
36201,26,Electronic,Relaxed,Study,3.6,151.37531891755123,33.5,0,1.4083749699607093
29715,32,Electronic,Relaxed,Study,3.9294790604923566,42.80487326963667,49.7,0,1.086256610666792
39309,31,Rock,Melancholic,Workout,-0.1,29.339658025786107,41.1,0,0.0520291979941112
25078,44,Rock,Party,Workout,3.3,205.6669341425761,62.8,1,7.999664948921704
66614,38,R&B,Romantic,Party,2.4,83.40476889566229,64.4,0,0.65
15105,25,Hip Hop,Romantic,Study,2.5,125.4851352652551,39.7,0,-3.3016354894523596
12839,49,Country,Melancholic,Workout,4.1,116.64829485386227,34.4,1,6.26
78920,37,Country,Romantic,Party,3.6,209.25840214494704,37.5,1,7.15
53619,31,Electronic,Party,Commute,5.4,91.20374958050631,26.5,0,11.525718969683334
52821,15,Pop,Party,Workout,2.7,213.27624489023387,37.0,0,-7.484220645657026
23493,29,Jazz,Energetic,Party,1.5,55.45348803923993,13.4,0,2.81
27069,46,Pop,Relaxed,Study,8.032283091526004,151.0946950284055,24.3,0,-1.931963056355578
17531,23,R&B,Romantic,Commute,3.1,-14.428487072387277,46.8,0,0.14
47051,29,Pop,Party,Workout,4.0,191.98586335605808,43.1,1,18.866662211312104
17736,42,Hip Hop,Relaxed,Study,0.3,93.01280964358222,33.1,0,1.627191882758207
17710,38,Hip Hop,Relaxed,Commute,7.864001354462178,173.76137855188472,41.3,0,-0.23467727389928916
77155,49,Classical,Energetic,Sleep,4.9,34.22634469696558,57.6,0,3.61
23975,36,R&B,Relaxed,Study,2.1,113.99663151602981,29.2,0,1.35
72424,41,Pop,Relaxed,Sleep,10.72214370559408,50.19697565114289,13.5,0,0.10219204376622507
55603,33,Country,Melancholic,Workout,3.2,74.03230589512764,44.4,0,0.8
33252,59,Country,Energetic,Party,3.9,136.85543250415157,43.0,1,5.23
90797,26,R&B,Energetic,Workout,1.3,179.30108535789978,46.4,0,3.35
11431,34,Pop,Romantic,Study,1.3,32.71327714998482,17.0,0,5.769802747023254
84603,15,Hip Hop,Relaxed,Sleep,2.5,129.99929999650547,12.5,0,-2.8108412543770376
47481,35,Hip Hop,Romantic,Sleep,0.9913145522694133,100.01958729297877,39.0,0,-3.5114598517924254
19557,63,Classical,Party,Commute,2.1,124.15539317158978,37.9,0,3.73
84971,59,Classical,Relaxed,Workout,9.524827941248788,75.14284528105163,29.6,0,6.74
10162,15,Rock,Party,Workout,5.2,161.52994591181982,56.7,1,7.863208165993067
44742,24,R&B,Melancholic,Study,3.1,97.48238658423904,34.9,0,4.31
29675,61,Electronic,Relaxed,Sleep,3.4,165.04338523257695,53.5,1,-14.635786546066608
83997,46,Pop,Romantic,Study,4.2,140.33075253916047,48.2,1,2.0878861759026326
27015,53,R&B,Romantic,Study,1.1,78.75684307364344,18.7,0,2.16
60057,36,Country,Relaxed,Sleep,2.3,30.625605674175993,21.7,0,2.31
42591,32,Pop,Romantic,Study,6.1,159.94987830177644,15.8,1,4.1267471387911945
19833,62,Classical,Relaxed,Sleep,2.4,87.07839631475423,41.5,0,3.68
17896,60,Classical,Energetic,Study,4.2,74.03287064231331,36.5,0,0.24
42972,46,Rock,Romantic,Party,3.9,31.228009242794805,55.3,0,0.12234948978829917
59733,41,Electronic,Relaxed,Study,0.3,191.7796292589213,43.9,0,16.94860011531327
51800,42,Rock,Relaxed,Study,3.0,132.5617144797053,15.5,0,3.857608110268424
15347,32,Country,Romantic,Party,2.7,16.097709068257483,28.1,0,4.33
69063,53,Electronic,Energetic,Workout,3.0,48.753778335122654,3.3,0,3.5251498478963414
12643,63,Jazz,Romantic,Sleep,1.4,17.73711405954713,39.4,0,1.49
50785,43,Pop,Relaxed,Commute,0.8,181.73481602062714,76.9,0,14.235160378302242
28681,32,Rock,Energetic,Party,1.8,168.44698011011363,37.0,0,13.894283520023782
60026,58,Classical,Party,Workout,2.4,195.79615461851046,38.0,0,4.73
25892,22,Rock,Melancholic,Study,4.3,253.3124907028621,34.7,1,2.592439057855511
57299,45,Jazz,Romantic,Workout,5.2,83.56320387812706,40.3,0,1.67
27073,48,Rock,Relaxed,Party,4.6,149.92128164673113,32.7,1,1.8964225606567242
40682,21,Pop,Energetic,Study,3.8,102.80517024345619,44.3,1,4.235796683695015
24289,50,Jazz,Energetic,Workout,3.2428890907816914,17.014137245842953,23.4,0,1.53
17927,32,R&B,Party,Commute,6.439688607541564,65.77781897714645,24.0,0,0.9
58330,52,R&B,Romantic,Sleep,6.575691744155754,87.9415916578842,15.6,0,4.87
76707,23,R&B,Energetic,Sleep,1.6,49.38325621837265,34.5,0,0.44
87454,23,Classical,Party,Party,3.4,197.51010304040557,18.4,1,4.27
75428,60,Classical,Relaxed,Study,3.6,131.81233384966208,56.8,1,7.15
60601,22,R&B,Party,Study,3.3,83.73596613072901,28.5,0,4.17
87465,49,R&B,Romantic,Sleep,4.0,174.11376947264833,5.5,1,4.22
12539,32,R&B,Party,Workout,1.1,195.93514904858205,18.0,0,3.65
32669,19,Hip Hop,Energetic,Study,3.9,199.3017585285533,37.0,1,-8.93185617886364
80968,28,R&B,Energetic,Commute,1.5,121.8553791037432,44.8,0,1.24
30644,42,Jazz,Melancholic,Commute,1.1,88.44683913921955,40.3,0,3.64
28745,44,Hip Hop,Party,Study,3.3,163.6822584088578,22.7,1,-1.4604915942583754
38228,18,Hip Hop,Relaxed,Study,4.3,154.9822829248602,26.4,1,5.156169053240494
44521,53,Pop,Romantic,Sleep,3.2,140.250605250227,24.7,1,20.794422634197346
36928,34,Rock,Melancholic,Party,2.5,126.21140209195893,43.5,0,-8.144887082908886
28322,39,Classical,Party,Sleep,3.0,161.64523705698312,36.7,0,5.37
67714,42,Classical,Relaxed,Party,8.584078489501056,48.06581508210858,28.3,0,1.75
97896,26,Rock,Melancholic,Commute,0.8,97.65985528588868,25.1,0,2.690610904043564
72292,16,Classical,Energetic,Party,0.6,118.75659704398373,27.2,0,3.18
39055,57,Rock,Romantic,Sleep,2.4,54.66369909595137,35.1,0,2.354544215296663
52891,28,Jazz,Party,Study,2.6,135.8246327137453,55.1,0,4.16
91912,36,Pop,Relaxed,Party,2.5,159.8289361930985,37.8,0,10.904596412893353
16588,45,R&B,Energetic,Sleep,3.5,152.8139388540121,30.0,0,2.02
16304,37,Pop,Melancholic,Commute,2.2,178.50983096536564,28.8,0,9.453563958453623
17345,62,Country,Romantic,Party,3.3,187.90589530862027,60.5,1,1.87
39300,34,Pop,Melancholic,Commute,2.3,42.977663638541195,47.4,0,0.01761867870224661
34259,52,Rock,Melancholic,Commute,5.2,154.7402101690387,49.7,1,-4.924522945615002
98553,18,Country,Relaxed,Workout,2.6,71.18560998228995,46.2,0,1.43
25352,29,Rock,Energetic,Party,6.0,134.4899698496195,34.3,1,6.37467345238731
43365,38,R&B,Party,Sleep,3.0,69.11655125836074,53.0,0,3.46
29446,39,Electronic,Relaxed,Party,2.2,-9.449161705505048,13.0,0,3.2339459587770936
12336,15,Country,Romantic,Party,1.2,120.55194784393652,58.3,0,3.56
72032,21,R&B,Melancholic,Commute,0.3,48.57988085946968,46.1,0,1.52
85415,45,R&B,Romantic,Commute,1.0,136.35846645180936,42.3,0,4.47
17521,26,Classical,Relaxed,Commute,1.2,210.04744761135794,23.6,0,6.15
81707,56,Classical,Relaxed,Commute,3.1,161.00048124761466,49.0,1,5.72
33481,19,Electronic,Party,Sleep,1.7,150.89215543388758,52.2,0,0.9401228437195092
28474,58,Electronic,Melancholic,Study,2.8,107.62150749187286,24.4,0,4.395145240279465
56760,64,Pop,Relaxed,Workout,4.4,118.39233002776382,24.9,1,6.294822294539478
65718,56,R&B,Romantic,Commute,2.4,62.24274778523503,19.5,0,3.44
54629,52,Electronic,Party,Commute,5.6,102.19361663857978,43.2,1,4.680780361811095
55232,26,Rock,Romantic,Workout,0.7,91.9734294824865,33.5,0,7.089836388368369
96544,53,R&B,Melancholic,Commute,2.3,102.32499461362953,66.8,0,3.3
77169,32,Hip Hop,Party,Study,1.7,193.9764892267421,12.0,0,-8.914678037027825
60669,16,Rock,Party,Party,3.9,60.86462959993039,21.9,0,-0.2438325666125428
88021,24,Country,Party,Workout,-0.9,26.692014488377204,35.2,0,1.22
79184,29,Electronic,Energetic,Sleep,0.3,57.50502079798089,45.0,0,1.8687288594921696
57945,44,Classical,Party,Workout,2.3,118.22373045624887,44.3,0,2.04
23140,58,Rock,Romantic,Study,4.8,186.92594826008073,36.3,1,10.812271333203062
93457,31,Classical,Romantic,Sleep,2.8,18.23384341054637,40.3,0,1.65
24357,18,Rock,Melancholic,Party,0.5,90.971823011856,36.8,0,1.1417535095641287
78673,21,Classical,Relaxed,Commute,0.7,6.120262067096451,50.7,0,0.28
75633,55,Jazz,Relaxed,Workout,15.04606388658342,134.13581961218213,26.7,1,5.07
86943,45,Rock,Energetic,Sleep,1.6,129.622662211449,28.4,0,12.260575993748922
88258,53,Country,Party,Workout,1.1,31.700171772490265,45.3,0,1.42
22924,48,Classical,Energetic,Party,4.7,92.5589207439746,58.6,0,1.64
79286,20,Hip Hop,Melancholic,Workout,4.0,85.93945075402509,25.5,0,5.90513064366026
84071,64,Country,Melancholic,Sleep,4.4,45.022892946467735,38.6,0,2.97
67326,52,Pop,Relaxed,Study,1.1,148.48387004654558,29.3,0,9.31835341816199
40651,59,Rock,Melancholic,Sleep,0.2,129.6679789604826,43.3,0,4.584248460449122
80202,48,Hip Hop,Party,Workout,2.7,140.4477632941329,10.4,0,5.9833426777043845
58777,58,Pop,Romantic,Party,3.0,84.25855469361514,29.8,0,8.668033752423257
26994,29,Rock,Melancholic,Commute,3.0,130.99652692499234,26.4,0,-0.4178831880981882
77263,28,Hip Hop,Energetic,Commute,4.7,93.34813504178689,29.9,0,6.812305492188458
69634,20,Hip Hop,Party,Party,-0.3395373376287663,99.91198327107486,-3.1,0,-0.5112285780114172
20800,64,Country,Melancholic,Workout,3.8,84.91306009569632,65.4,0,1.69
47823,51,Jazz,Melancholic,Party,0.9,151.88662310861594,-2.4,0,4.34
73878,64,Hip Hop,Party,Workout,3.8,131.14458933643755,42.1,1,4.585727932489243
28708,46,Jazz,Melancholic,Sleep,1.8,55.20107656258403,15.6,0,4.82
22819,17,Electronic,Romantic,Study,1.3,74.1653108967705,16.3,0,2.3200571079629615
84905,17,Country,Relaxed,Workout,1.6,195.7896970007006,37.1,0,5.8
73870,36,R&B,Party,Commute,0.3,107.95244037937701,45.4,0,4.53
19283,36,Classical,Energetic,Commute,2.6,136.25332800333626,18.9,0,4.95
40573,24,Country,Melancholic,Study,1.3,152.22853579785112,18.4,0,3.24
88707,17,Pop,Relaxed,Workout,3.7,224.80698299921747,15.6,1,11.450979578353472
40933,26,Classical,Energetic,Study,3.5,185.97414781335868,38.2,1,4.81
15774,43,Classical,Energetic,Sleep,5.0,59.37195758596074,19.3,1,5.72
82055,62,R&B,Romantic,Study,3.0,125.74553020797259,54.3,0,3.18
20983,31,Jazz,Relaxed,Sleep,3.3,177.4364417116106,17.7,1,5.4
28133,21,R&B,Party,Commute,4.6,52.34224025092044,43.1,0,0.41
24939,27,R&B,Relaxed,Sleep,1.6,152.89109268538724,58.2,0,3.5
10781,16,Classical,Relaxed,Workout,0.3,193.87298012450623,36.0,0,3.96
66700,18,Hip Hop,Energetic,Workout,2.8,61.57501037834898,8.1,0,-6.618585165830371
37624,24,Jazz,Romantic,Workout,1.8279454002095386,173.7859369250848,41.0,0,7.25
16823,53,Classical,Romantic,Workout,6.2,13.814736613638104,31.3,0,3.83
28489,38,Jazz,Relaxed,Party,4.7,108.58269330058708,34.4,1,2.57
49961,31,Electronic,Relaxed,Sleep,5.7,95.21858605306828,58.8,1,6.30138404392141
39118,20,Jazz,Melancholic,Workout,2.6,202.85136939240718,35.8,0,3.15
91816,33,Rock,Energetic,Study,3.3,53.003003374185354,42.7,0,1.5189756630912765
32263,19,Hip Hop,Party,Study,1.8,64.92832139418795,25.1,0,-1.2673437962037692
23565,46,Pop,Party,Party,3.8,42.907806199475345,30.8,0,4.973726543023426
30354,24,Rock,Romantic,Sleep,0.7,167.5242336297811,51.8,0,8.889916077920068
52951,23,Rock,Energetic,Sleep,-1.3,136.03851324072016,37.0,0,3.7004194025142945
33648,41,R&B,Romantic,Sleep,3.3518630387805164,32.02274482939893,39.3,0,5.03
60729,27,R&B,Party,Party,0.3,35.56388288412196,50.0,0,0.4
51971,33,Rock,Relaxed,Sleep,4.7,52.46490999777862,59.5,0,2.534547952481168
28658,35,Classical,Energetic,Sleep,5.2,115.95394234104027,17.7,0,2.73
31253,38,Jazz,Energetic,Workout,0.4,107.26772677056721,27.6,0,2.7
74166,52,Jazz,Melancholic,Sleep,4.4,167.63225655204792,56.9,1,7.35
58563,18,Country,Relaxed,Workout,3.9,80.19534726625588,64.9,0,2.54
36390,38,Classical,Relaxed,Workout,0.1,124.04021761354778,31.1,0,6.57
98664,49,Hip Hop,Romantic,Sleep,1.9,116.94187788232415,39.1,0,5.450636313240293
61578,17,Classical,Energetic,Study,1.6,158.1751562399175,40.3,0,2.89
89025,18,Classical,Romantic,Commute,3.6,174.98501380812507,38.5,1,3.41
42658,51,Classical,Relaxed,Study,0.7,44.88061273238893,38.7,0,4.75
16852,54,Hip Hop,Melancholic,Sleep,2.4,182.96045876736122,55.5,0,11.404669267424163
12551,62,Country,Energetic,Sleep,1.5,66.63715546482338,8.0,0,5.1
81947,49,Hip Hop,Relaxed,Study,3.2,142.43898262086483,25.2,1,8.168788661533858
71001,45,Electronic,Melancholic,Sleep,2.2,33.699301047883864,44.6,0,1.414317545989342
59159,58,Country,Party,Workout,6.499470561170075,89.19596699444602,27.6,0,4.35
61707,39,Electronic,Relaxed,Party,2.2,114.69723151753598,39.3,0,-3.0826439112031054
43243,54,Electronic,Party,Sleep,5.6,89.8814154688316,51.3,0,-0.7156883060764452
31800,27,Electronic,Romantic,Sleep,1.9,70.72676224821507,59.0,0,13.323425124071797
85939,18,Jazz,Party,Study,0.9,136.42160361341638,39.2,0,4.29
67828,60,Rock,Relaxed,Workout,3.4,10.954904924980774,57.3,0,1.9055873392280653
17239,28,Rock,Party,Study,2.3,3.0352869940134006,37.1,0,0.09008002222103513
16710,27,Electronic,Energetic,Study,0.4,67.93767196420761,30.4,0,0.2590323388208418
31384,41,Electronic,Relaxed,Sleep,5.8,45.38701642781477,11.9,0,3.6343906099772565
31038,20,Pop,Melancholic,Workout,2.0,149.43914579850056,20.0,0,13.387317434769919
50846,31,R&B,Party,Sleep,1.9,37.66558056716946,35.1,0,3.89
97983,50,Rock,Energetic,Sleep,2.7,149.565377754409,35.4,0,6.8718321914514675
77821,54,R&B,Romantic,Sleep,5.1,108.53131403451495,38.4,1,5.33
47991,63,R&B,Romantic,Sleep,-0.0,166.34172371396332,62.5,0,3.07
89057,49,Pop,Party,Party,2.9,186.79837081901698,46.3,0,-1.2779478150375465
16971,31,R&B,Romantic,Commute,5.6,179.87110953156485,47.1,1,2.72
39139,55,Country,Melancholic,Workout,2.7,67.81683320323043,62.4,0,3.37
95445,16,Pop,Relaxed,Party,0.6,66.46997869569134,29.7,0,4.264117469222617
87067,27,R&B,Energetic,Commute,1.6,40.06800991783077,27.4,0,0.85
90257,16,R&B,Party,Commute,2.8,18.404235259948507,53.3,0,-0.42
94742,42,Classical,Romantic,Commute,13.276698778350283,205.57330463408806,42.3,1,5.76
47711,57,R&B,Relaxed,Party,2.0,150.97417574906285,34.3,0,7.01
16530,40,Jazz,Melancholic,Workout,3.7,50.911173574396585,34.1,0,3.71
21116,36,Country,Romantic,Study,0.3,55.7537785460225,32.4,0,1.59
75794,61,Hip Hop,Romantic,Commute,0.3,106.2549026241623,33.5,0,-5.838116527860672
10282,57,Rock,Energetic,Study,1.8,84.81549001086242,35.0,0,0.6093869905000447
89473,17,Electronic,Melancholic,Study,4.7,62.30610382065109,30.5,0,4.101908783511375
11898,49,R&B,Melancholic,Sleep,2.6,46.39970361982862,43.3,0,2.84
14135,26,Country,Party,Study,2.9,196.42919894678127,46.2,0,3.85
16629,38,Electronic,Energetic,Sleep,2.9,48.897476931271534,26.5,0,2.1456023203666446
95120,19,Hip Hop,Party,Workout,4.2,164.4686179467802,48.5,1,-8.313088359449848
99087,34,Country,Energetic,Workout,1.6,116.93992952407321,15.9,0,5.84
75031,53,Rock,Melancholic,Sleep,3.5,21.55660551798608,42.6,0,4.255045890668372
43380,53,Country,Energetic,Workout,4.4433647144615005,221.15478185647447,43.3,0,3.15
27071,27,Electronic,Energetic,Commute,5.5,66.03266345514812,33.7,0,10.2555158253465
30074,55,Electronic,Energetic,Workout,1.3,218.27350050027908,35.9,0,-2.182236520152801
77843,59,Classical,Relaxed,Sleep,1.2,30.49640189523631,31.5,0,0.6
49901,26,R&B,Relaxed,Commute,3.3,169.97199091640013,27.4,1,3.95
