transaction_id,customer_age,transaction_amount,transaction_hour,merchant_category,transaction_location,card_not_present,previous_transactions_count,time_since_last_transaction,fraud_probability,is_fraud
2740,58.0,101.0,17.0,Restaurant,Local,1,2,7.7,0.2872078661916375,0
2741,51.0,110.99,1.0,Restaurant,Local,1,5,8.1,0.22524296963531926,0
2742,52.0,47.44,22.0,Electronics,National,0,8,2.1,0.018860452519433305,0
2743,46.0,29.04,8.0,Subscription,Local,0,4,3.4,0.07234343164274996,0
2744,53.0,99.43,4.0,Restaurant,National,1,7,5.8,0.2183942954848886,0
2745,7.0,261.8938469740585,1.0,Online,International,1,2,0.2,0.570207782198113,1
2746,41.0,24.29,0.0,Online,National,1,3,1.2,0.2736517722677645,0
2747,49.0,225.66,11.0,Restaurant,International,0,3,28.8,0.2832921753781587,0
2748,28.0,73.21,16.0,Travel,Local,0,5,23.2,0.07928858035111985,0
2749,51.0,113.28,0.0,Restaurant,International,0,4,69.8,0.3302340726371725,0
2750,42.0,219.62,13.0,Travel,International,0,6,12.3,0.334433129691326,0
2751,71.0,55.81,3.0,Retail,International,0,6,14.1,0.28014702837308086,0
2752,69.0,74.96,13.0,Retail,National,0,4,1.7,0.03375289711778161,0
2753,38.0,122.73,19.0,Online,International,0,3,4.0,0.37228742537201354,0
2754,43.0,26.45,15.0,Subscription,National,0,2,28.2,0.115595689037731,0
2755,44.0,57.63,0.0,Electronics,National,0,5,6.4,0.09302831410221563,0
2756,38.0,61.9,16.0,Subscription,National,0,5,35.6,0.07043654150440073,0
2757,48.0,20.99,13.0,Online,Local,1,3,29.4,0.24147000215027228,0
2758,34.0,554.26,18.0,Online,Local,1,2,33.0,0.520361613330608,1
2759,28.0,13.37,21.0,Subscription,Local,0,3,28.2,0.0738659351118425,0
2760,54.0,14.91,1.0,Electronics,National,1,4,29.5,0.25623133312860386,0
2761,54.0,203.21,3.0,Online,Local,0,8,19.0,0.10555484873008665,0
2762,33.0,111.42,9.0,Gambling,International,0,5,27.2,0.3962119364973944,0
2763,58.0,19.57,7.0,Gambling,National,1,7,17.9,0.2542856148306289,0
2764,36.0,100.21,3.0,Electronics,Local,0,2,5.5,0.04335940356999485,0
2765,49.0,1808.870916348972,0.0,Online,National,0,7,5.9,0.41552602983275133,0
2766,57.0,52.97,12.0,Gambling,Local,0,4,12.5,0.054288380181978464,0
2767,44.0,734.23,3.0,Retail,International,0,3,0.3,0.5713888948824573,1
2768,52.0,9.74,6.0,Travel,National,0,5,52.8,0.026795221203517933,0
2769,37.0,109.27,19.0,Online,Local,0,4,7.5,0.06376975079037898,0
2770,42.0,175.31,12.0,Travel,Local,0,7,1.3,0.09811587604090975,0
2771,42.0,133.13,14.0,Restaurant,International,1,7,13.3,0.48448211394610874,1
2772,34.0,44.51,4.0,Gambling,International,0,6,40.6,0.32244363936631115,0
2773,42.0,40.84,6.0,Online,Local,0,6,12.2,0.022293306121355758,0
2774,22.0,85.13,0.0,Retail,Local,0,3,7.3,0.046660817785967645,0
2775,38.0,123.44,17.0,Electronics,National,1,9,18.9,0.22771459744390637,0
2776,41.0,99.73,7.0,Retail,National,1,4,20.5,0.2360686127624427,0
2777,41.0,154.48,3.0,Travel,Local,1,7,34.2,0.230897336911196,0
2778,41.0,19.71,3.0,Electronics,International,0,6,38.6,0.3414806458589968,0
2779,44.0,43.48,17.0,Retail,National,0,1,29.4,0.028223160474801376,0
2780,52.0,21.33,2.0,Retail,Local,0,0,0.1,0.018731954542804633,0
2781,58.0,37.11,14.0,Retail,International,0,5,0.0,0.2616257642985612,0
2782,35.0,150.69,14.0,Subscription,International,0,7,91.0,0.3441707553204389,0
2783,27.0,60.82,14.0,Electronics,Local,1,6,7.4,0.26920422315361203,0
2784,29.0,740.15,5.0,Retail,Local,0,5,8.0,0.32353465900088757,0
2785,38.0,66.25,16.0,Gambling,National,1,1,31.6,0.3072941703854461,0
2786,40.0,57.96,22.0,Gambling,Local,0,5,20.9,0.03234424971587462,0
2787,33.0,60.71,19.0,Retail,National,1,8,14.9,0.22731983377784942,0
2788,26.0,28.85,0.0,Travel,International,0,9,3.0,0.2734936865845318,0
2789,38.0,51.53,1.0,Retail,National,1,3,2.0,0.2439805414724041,0
2790,48.0,168.64,19.0,Gambling,Local,0,3,29.2,0.04569786919940612,0
2791,54.0,61.19,6.0,Retail,National,1,3,3.2,0.22686976364204156,0
2792,37.0,24.69,0.0,Restaurant,International,0,3,13.7,0.29339041117033704,0
2793,39.0,21.65,5.0,Electronics,International,0,7,32.0,0.33283757209067844,0
2794,31.0,34.81,5.0,Restaurant,Local,0,5,61.6,0.034806153704189415,0
2795,45.0,58.78,6.0,Subscription,National,0,5,49.6,0.05608031403262519,0
2796,32.0,180.11,17.0,Travel,Local,0,3,47.9,0.036518022432911704,0
2797,54.0,14.29,15.0,Restaurant,Local,1,7,10.7,0.2891178850163744,0
2798,18.0,39.65,9.0,Subscription,International,0,7,62.9,0.3022254625216426,0
2799,40.0,63.07,13.0,Online,National,1,2,27.6,0.21507927534344345,0
2800,50.0,8.73,7.0,Electronics,Local,0,6,52.2,0.041496325656496254,0
2801,48.0,23.72,15.0,Retail,International,0,5,2.2,0.317235744556724,0
2802,85.0,27.66,9.0,Restaurant,Local,0,2,1.0,0.08999000793130349,0
2803,50.0,24.63,4.0,Restaurant,National,1,5,13.5,0.2486218202600255,0
2804,30.0,478.05955710164477,7.0,Retail,Local,0,1,42.2,0.3431890223089945,0
2805,44.0,46.5,16.0,Retail,National,0,4,12.6,0.053666753502172745,0
2806,18.0,31.33,18.0,Travel,International,0,7,51.8,0.30774080079411303,0
2807,44.0,83.76,0.0,Restaurant,International,0,5,6.4,0.3227860567654816,0
2808,33.0,305.84,2.0,Restaurant,Local,0,5,1.0,0.02760478700531148,0
2809,59.0,281.25,16.0,Gambling,International,0,2,34.4,0.3946201758704705,0
2810,37.0,7.98,0.0,Online,Local,0,5,23.6,0.017506949871499734,0
2811,43.0,97.23,9.0,Gambling,Local,0,6,13.9,0.13275790010151606,0
2812,35.0,45.69,1.0,Subscription,National,1,3,44.8,0.2750000129276199,0
2813,71.0,63.76,6.0,Online,Local,0,6,41.7,0.06269373514997721,0
2814,40.0,36.66,3.0,Gambling,National,1,4,9.4,0.2397348358717353,0
2815,72.0,61.41,18.0,Restaurant,Local,0,5,43.7,0.03994361173553313,0
2816,57.0,63.52,19.0,Online,National,0,4,10.2,0.03817779891263022,0
2817,52.0,30.6,20.0,Restaurant,International,0,9,23.3,0.3143471737142991,0
2818,51.0,22.28,20.0,Electronics,Local,0,11,5.1,0.04929592622917768,0
2819,51.0,34.86,3.0,Travel,National,0,5,7.4,0.021198755836865656,0
2820,16.0,69.01,9.0,Online,Local,0,4,14.3,0.06543078838081097,0
2821,41.0,99.38,10.0,Restaurant,National,0,5,9.1,0.0329062720452152,0
2822,58.0,128.17,20.0,Online,National,0,4,3.3,0.06861874029632253,0
2823,44.0,312.10754391670747,7.0,Subscription,Local,0,6,15.8,0.0961638591643038,0
2824,24.0,72.52,19.0,Travel,Local,0,4,17.2,0.07647589210457816,0
2825,44.0,142.95,11.0,Electronics,International,1,5,4.1,0.55136437288252,1
2826,71.0,175.14,20.0,Retail,International,1,5,4.6,0.4745556841135312,0
2827,64.0,51.48,18.0,Retail,International,0,3,0.7,0.2891289690282051,0
2828,44.0,43.78,1.0,Online,Local,1,2,0.7,0.2649711422490452,0
2829,59.0,66.1,11.0,Restaurant,International,1,7,10.7,0.47797589942825425,0
2830,40.0,17.29,20.0,Subscription,National,0,6,3.8,0.08013398879846854,0
2831,19.0,44.99,9.0,Travel,Local,0,4,60.3,0.04343740201402989,0
2832,31.0,114.96,9.0,Electronics,National,1,4,5.3,0.3061182285437382,0
2833,68.0,103.75,19.0,Electronics,National,0,4,1.6,0.08398421789662738,0
2834,41.0,41.67,18.0,Gambling,National,0,3,12.4,0.09022160093278295,0
2835,41.0,67.88,19.0,Electronics,Local,0,5,5.1,0.08494260152900299,0
2836,41.0,91.50673153779188,5.0,Retail,Local,1,5,1.5,0.252194414987516,0
2837,74.0,110.33,15.0,Travel,International,1,0,33.5,0.5111574882055447,1
2838,69.0,50.51,14.0,Gambling,International,0,6,19.5,0.2885042450720716,0
2839,78.0,41.43,12.0,Retail,International,1,5,1.4,0.4817732121552671,0
2840,43.0,38.03,0.0,Online,International,0,9,15.1,0.33439068883887735,0
2841,49.0,51.27,9.0,Electronics,National,0,4,1.0,0.07944002770699375,0
2842,22.0,34.89,11.0,Travel,Local,0,8,10.5,0.0760812421285072,0
2843,67.0,105.44,0.0,Electronics,International,1,7,10.8,0.5187209936140574,1
2844,27.0,36.77,0.0,Retail,National,0,4,41.6,0.0335338186234219,0
2845,48.0,268.53,7.0,Retail,Local,0,6,31.9,0.06651976284793587,0
2846,29.0,236.33,11.0,Retail,Local,0,9,54.5,0.06860269592264379,0
2847,36.0,22.39,3.0,Electronics,Local,0,7,3.6,0.0695078329939338,0
2848,32.0,58.54,7.0,Travel,National,0,1,18.3,0.09117043728360563,0
2849,36.0,28.48,11.0,Travel,International,0,7,0.5,0.3337412270050938,0
2850,37.0,39.38,3.0,Online,Local,1,9,41.9,0.2915284542330725,0
2851,37.0,404.41,13.0,Electronics,National,0,4,11.0,0.4063802890363968,0
2852,58.0,40.14,5.0,Online,Local,0,5,1.7,0.05751344749475657,0
2853,28.0,78.27,12.0,Subscription,National,0,2,9.4,0.030474426450633467,0
2854,48.0,93.81,14.0,Online,International,0,5,8.1,0.3004438054601692,0
2855,63.0,20.07,4.0,Online,International,0,2,34.9,0.3042081541324257,0
2856,37.0,23.22,0.0,Online,Local,1,0,3.2,0.2184217836076465,0
2857,34.0,16.35,14.0,Retail,International,0,4,19.5,0.2973058652695281,0
2858,42.0,22.51,17.0,Subscription,International,1,5,37.9,0.5037470308771912,1
2859,63.0,3.16,3.0,Gambling,National,1,5,32.3,0.28700857606410657,0
2860,48.0,94.12,2.0,Online,National,0,5,65.9,0.04859569034735965,0
2861,37.0,425.9,12.0,Travel,Local,0,5,0.0,0.3583721807007013,0
2862,52.0,421.48427462301885,4.0,Online,National,0,6,10.5,0.33398951754118417,0
2863,28.0,13.25,6.0,Retail,International,0,8,11.1,0.3227487528716372,0
2864,55.0,28.71,22.0,Restaurant,National,0,6,0.8,0.08377903055964163,0
2865,51.0,34.51,1.0,Gambling,International,0,2,40.8,0.3112082613017981,0
2866,40.0,19.74,2.0,Subscription,Local,0,5,28.0,0.06638564781620875,0
2867,32.0,129.05,0.0,Restaurant,International,1,1,18.0,0.4795438460721321,0
2868,32.0,122.76,0.0,Restaurant,National,0,3,12.5,0.014742225515269904,0
2869,53.0,17.19,11.0,Subscription,National,0,10,54.2,0.06761188231513905,0
2870,63.0,112.74,7.0,Electronics,National,0,3,7.4,0.08509115267716197,0
2871,35.0,1019.283570003167,10.0,Gambling,National,0,6,9.8,0.36073946358446085,0
2872,52.0,365.97,8.0,Gambling,Local,0,3,73.2,0.09890977924698557,0
2873,14.0,958.35,8.0,Travel,International,1,3,1.6,0.8492055605936155,1
2874,36.0,22.15,16.0,Retail,National,1,6,36.4,0.26156774020974377,0
2875,45.0,919.86,10.0,Subscription,International,0,5,30.4,0.5973554652843678,1
2876,31.0,38.31,20.0,Restaurant,Local,0,5,55.7,0.07008704111798539,0
2877,31.0,30.19,14.0,Retail,International,0,3,2.3,0.2638711110122511,0
2878,35.0,75.72,21.0,Retail,National,0,4,84.5,0.04916314129127045,0
2879,49.0,30.51,4.0,Electronics,International,1,4,0.7,0.5255341296096433,1
2880,42.0,81.37,22.0,Restaurant,National,1,7,9.9,0.22946146303430412,0
2881,11.0,14.58,22.0,Online,National,0,3,2.1,0.044900820647634,0
2882,13.0,43.0,19.0,Retail,Local,0,2,1.3,0.05884553081848079,0
2883,36.0,197.47,22.0,Restaurant,Local,0,4,80.3,0.04601473179029634,0
2884,52.0,51.57,8.0,Gambling,International,0,4,30.5,0.29525771874338713,0
2885,4.0,62.9,13.0,Retail,International,0,4,16.9,0.2978619382069967,0
2886,38.0,87.82,7.0,Electronics,National,0,2,2.7,0.028906960287926012,0
2887,37.0,176.03,22.0,Electronics,National,0,6,17.9,0.10770739747605569,0
2888,66.0,64.56131187889468,0.0,Online,National,0,7,9.3,0.09572765208490937,0
2889,39.0,97.96,16.0,Electronics,National,0,7,7.6,0.0620293369724034,0
2890,51.0,41.76,10.0,Restaurant,Local,0,4,23.1,0.01892456271727344,0
2891,47.0,64.5,1.0,Subscription,National,0,4,37.6,0.0674656106451986,0
2892,13.0,157.58,5.0,Electronics,Local,0,4,14.1,0.1043713229746181,0
2893,57.0,16.54,7.0,Subscription,International,0,5,16.3,0.334027293115308,0
2894,48.0,19.83,6.0,Online,International,1,7,25.3,0.5786246121611311,1
2895,53.0,7.88,4.0,Gambling,Local,0,6,3.2,0.06659634472728852,0
2896,104.0,31.53,0.0,Travel,National,1,3,42.3,0.2576765269207393,0
2897,14.0,206.53,12.0,Retail,International,0,8,43.5,0.3182383095222446,0
2898,71.0,48.4,14.0,Retail,Local,0,4,18.7,0.031058599090764978,0
2899,41.0,14.29,14.0,Restaurant,International,0,4,5.0,0.2654812462725358,0
2900,49.0,33.59,2.0,Online,National,0,1,16.7,0.12082635604111448,0
2901,44.0,12.33,4.0,Online,Local,0,3,2.7,0.10859503774329161,0
2902,39.0,17.72,13.0,Online,International,1,5,34.6,0.5484636480072609,1
2903,36.0,80.55,20.0,Retail,National,0,6,8.9,0.014583539320318783,0
2904,50.0,16.88,6.0,Electronics,Local,0,7,8.9,0.08135575375715089,0
2905,22.0,166.11,0.0,Retail,Local,0,5,69.6,0.054353437014958955,0
2906,56.0,50.85,11.0,Retail,Local,0,8,13.2,0.06115604291320623,0
2907,39.0,59.48,16.0,Retail,Local,1,3,37.4,0.2635677707803815,0
2908,28.0,41.33,16.0,Gambling,International,1,5,24.3,0.5895362389164779,1
2909,38.0,118.26,11.0,Gambling,Local,0,2,9.1,0.11575107190550527,0
2910,64.0,119.48,20.0,Electronics,Local,0,5,3.2,0.014008083929456974,0
2911,37.0,76.33,12.0,Travel,Local,0,2,38.4,0.058237494243472326,0
2912,50.0,96.04,9.0,Restaurant,Local,1,6,34.5,0.24683565373876026,0
2913,34.0,44.16,5.0,Travel,Local,0,7,4.4,0.02426393755013885,0
2914,56.0,93.9,16.0,Travel,National,1,3,6.9,0.2233848482503322,0
2915,55.0,38.94,19.0,Retail,International,0,4,34.9,0.2607742366404914,0
2916,73.0,54.72,20.0,Travel,National,1,5,98.7,0.22518310136839442,0
2917,42.0,41.49,2.0,Retail,International,0,6,44.5,0.3071364773827454,0
2918,55.0,34.56,15.0,Retail,Local,0,6,27.7,0.011450944901152773,0
2919,46.0,27.41,17.0,Restaurant,International,0,5,59.3,0.2869670673763007,0
2920,64.0,87.16,12.0,Online,Local,1,4,8.1,0.32339251790412715,0
2921,34.0,202.47,8.0,Retail,Local,1,7,0.2,0.26423502116255626,0
2922,56.0,176.11,4.0,Gambling,National,1,6,9.3,0.26365968205953205,0
2923,42.0,15.54,16.0,Travel,National,1,4,85.8,0.2632639224863331,0
2924,44.0,198.19,2.0,Restaurant,National,0,5,51.3,0.050474018154560256,0
2925,46.0,39.72,9.0,Subscription,International,1,7,1.2,0.5114769984492809,1
2926,49.0,855.7767180703823,11.0,Subscription,International,1,3,16.7,0.8096482100006446,1
2927,43.0,22.06,6.0,Subscription,National,0,4,2.0,0.09817411071144318,0
2928,48.0,62.93,8.0,Travel,National,0,3,37.3,0.04736547221368826,0
2929,69.0,74.72,21.0,Online,Local,0,6,11.2,0.10024502149640702,0
2930,60.0,12.37,9.0,Electronics,International,0,8,58.3,0.3138995499754963,0
2931,58.0,100.31,1.0,Online,Local,1,2,1.3,0.26651456045572,0
2932,38.0,209.75,13.0,Restaurant,International,0,8,31.8,0.33726266042081615,0
2933,32.0,45.85,6.0,Online,National,0,1,12.2,0.08216343108604017,0
2934,59.0,212.76,18.0,Subscription,International,0,7,7.5,0.3432521831030586,0
2935,58.0,45.16,16.0,Online,International,0,9,17.5,0.2966941965308456,0
2936,67.0,127.69,19.0,Restaurant,Local,0,8,15.9,0.04259106289983552,0
2937,36.0,5.94,0.0,Restaurant,National,1,3,10.3,0.25821256829942896,0
2938,42.0,613.25,22.0,Subscription,National,0,3,25.1,0.35646454484936646,0
2939,20.0,243.58,6.0,Gambling,National,1,5,26.0,0.24223666118703285,0
2940,39.0,41.07,1.0,Travel,Local,0,8,1.9,0.04472960514979861,0
2941,60.0,7.6,0.0,Retail,Local,1,6,21.7,0.2592173598442117,0
2942,38.0,72.82,18.0,Electronics,Local,0,5,29.8,0.09926821186053078,0
2943,55.0,12.89,14.0,Electronics,International,0,14,1.9,0.265178068550843,0
2944,42.0,85.19,7.0,Subscription,International,0,5,25.8,0.36956146762496206,0
2945,50.0,82.4,15.0,Gambling,Local,1,2,39.1,0.3022616282421251,0
2946,28.0,21.3,14.0,Electronics,Local,0,8,42.8,0.09667275503264963,0
2947,46.0,167.5,21.0,Online,National,0,4,1.0,0.010397000534436738,0
2948,0.0,122.19,4.0,Restaurant,International,1,4,28.7,0.4678076305841386,0
2949,42.0,144.87,21.0,Gambling,International,0,4,38.3,0.37307655598574746,0
2950,21.0,55.08,5.0,Restaurant,National,0,6,12.1,0.08087340839958744,0
2951,63.0,13.26,22.0,Subscription,National,0,3,18.8,0.01731180861042879,0
2952,57.0,145.17,14.0,Restaurant,National,0,6,7.4,0.07446888827555168,0
2953,52.0,41.66,6.0,Retail,Local,0,3,8.9,0.049718973254935836,0
2954,68.0,13.6,8.0,Restaurant,Local,0,6,16.7,0.051792560447475086,0
2955,31.0,211.04,12.0,Restaurant,Local,1,3,3.9,0.22467014994213047,0
2956,71.0,445.59,9.0,Gambling,Local,0,6,11.1,0.4305070553804785,0
2957,59.0,52.39,0.0,Online,Local,0,4,8.6,0.052433547319799614,0
2958,41.0,473.01,10.0,Travel,International,0,7,6.5,0.5714802463277275,1
2959,62.0,59.82,18.0,Electronics,International,0,5,15.9,0.3213391292221002,0
2960,28.0,37.32,18.0,Online,International,0,10,43.8,0.3085795821922376,0
2961,33.0,29.07,11.0,Online,National,1,7,6.7,0.29797105891059394,0
2962,36.0,280.64,13.0,Online,International,1,2,25.9,0.5631064604827526,1
2963,37.0,25.02,10.0,Electronics,National,1,5,7.0,0.21445272620205375,0
2964,29.0,113.89,11.0,Subscription,International,0,6,3.7,0.29585953105977547,0
2965,63.0,31.21,6.0,Online,Local,1,4,68.9,0.32551856614432995,0
2966,41.0,34.46,14.0,Travel,International,1,5,24.1,0.49429811906009014,1
2967,50.0,152.97,1.0,Subscription,Local,0,6,2.7,0.014051355487667267,0
2968,36.0,37.34,11.0,Restaurant,Local,0,8,24.0,0.044075993551015664,0
2969,18.0,36.42,10.0,Travel,International,0,7,4.7,0.2940190885211077,0
2970,49.0,169.49,17.0,Gambling,International,0,4,52.5,0.3389993791817393,0
2971,16.0,269.72,0.0,Subscription,Local,1,6,6.8,0.3023416320627493,0
2972,44.0,936.4485418976731,0.0,Restaurant,National,0,4,39.5,0.33379071967269186,0
2973,24.0,28.37,6.0,Restaurant,National,0,5,5.3,0.0895613404314546,0
2974,75.0,32.77,7.0,Online,International,0,10,19.6,0.3022150104027505,0
2975,59.0,59.14,6.0,Online,Local,0,3,58.4,0.12488763236381341,0
2976,47.0,75.26,19.0,Electronics,National,0,3,8.4,0.04735983306686713,0
2977,64.0,20.33,15.0,Retail,International,1,6,2.0,0.4954427084182813,1
2978,32.0,112.51,7.0,Travel,International,0,4,19.3,0.31587329388409185,0
2979,53.0,59.47,4.0,Electronics,Local,1,6,4.5,0.21301705942440077,0
2980,48.0,9.82,13.0,Electronics,National,0,6,31.3,0.010171629775634097,0
2981,49.0,21.57,21.0,Travel,International,0,8,21.4,0.2949568729248327,0
2982,64.0,32.98,22.0,Subscription,National,0,7,10.2,0.0931193248931323,0
2983,56.0,448.5672632344182,11.0,Gambling,International,1,3,29.4,0.8323519799816677,1
2984,49.0,361.14,19.0,Travel,International,0,5,6.5,0.2976885812736717,0
2985,20.0,69.28,20.0,Restaurant,National,0,3,59.7,0.04926706308267374,0
2986,31.0,23.55,10.0,Gambling,National,0,7,10.2,0.11074993618662711,0
2987,43.0,68.08,11.0,Retail,Local,1,3,34.5,0.2600575504135188,0
2988,46.0,38.39,5.0,Subscription,Local,0,4,7.2,0.08520442621784273,0
2989,28.0,75.55,21.0,Online,Local,0,6,30.1,0.10592626680322863,0
2990,81.0,666.582027233726,16.0,Retail,Local,0,6,0.8,0.31400367158498715,0
2991,68.0,182.95,12.0,Retail,National,0,8,8.4,0.06825325571250833,0
2992,54.0,53.29,9.0,Online,Local,1,7,2.3,0.21370132532828642,0
2993,46.0,281.17,12.0,Retail,National,1,4,14.4,0.22408583315335942,0
2994,42.0,135.37,15.0,Subscription,International,0,4,13.7,0.28359194455553,0
2995,31.0,26.91,22.0,Subscription,National,1,4,10.7,0.2878490733165221,0
2996,46.0,497.63,19.0,Subscription,Local,1,6,95.3,0.5490842933211213,1
2997,49.0,75.72,0.0,Electronics,National,0,7,6.7,0.09964251295111765,0
2998,26.0,23.69,17.0,Electronics,National,1,8,37.6,0.2848578300877036,0
2999,50.0,285.12,14.0,Subscription,National,0,3,14.2,0.10554264519938956,0
3000,43.0,436.06,20.0,Online,National,0,4,9.8,0.38143130164441624,0
3001,16.0,52.82,8.0,Online,National,0,1,5.5,0.05387701597301125,0
3002,32.0,32.99,20.0,Travel,Local,0,5,24.1,0.03452886633321349,0
3003,39.0,45.95,6.0,Travel,National,0,5,9.7,0.02183535207377447,0
3004,73.0,111.58,19.0,Subscription,Local,1,5,40.2,0.23194518093832717,0
3005,53.0,195.95,3.0,Gambling,International,1,1,83.0,0.4846073567188054,1
3006,25.0,96.59,5.0,Retail,National,1,7,6.2,0.24344522041880895,0
3007,52.0,60.44,11.0,Retail,International,0,3,3.3,0.294075959731856,0
3008,22.0,244.21,14.0,Online,Local,1,6,9.1,0.21408134511059007,0
3009,61.0,39.93,3.0,Gambling,National,0,4,15.1,0.12929945094954437,0
3010,38.0,153.07,14.0,Retail,International,0,3,8.6,0.3143986473128787,0
3011,44.0,40.93,13.0,Restaurant,Local,0,9,84.5,0.0437786483988002,0
3012,65.0,84.02,7.0,Electronics,International,0,4,36.3,0.28894720071494717,0
3013,26.0,48.74,20.0,Retail,National,0,8,81.3,0.023509374928017607,0
3014,24.0,51.63,21.0,Retail,National,0,6,11.2,0.030982481725734617,0
3015,36.0,37.44,10.0,Travel,National,1,2,8.7,0.23700097969989709,0
3016,61.0,209.53,6.0,Restaurant,Local,1,9,12.6,0.22352466528879733,0
3017,22.0,26.23,11.0,Retail,International,1,4,17.8,0.506417557244292,1
3018,3.0,26.04,3.0,Electronics,Local,0,6,32.5,0.021371053057344297,0
3019,38.0,455.32,12.0,Retail,International,1,8,51.1,0.7888940218918428,1
3020,53.0,145.16,14.0,Online,Local,1,9,14.9,0.2737803699437165,0
3021,63.0,5.03,9.0,Restaurant,National,0,5,8.2,0.029128715949562067,0
3022,38.0,31.02,18.0,Retail,International,1,7,9.2,0.4809204536139371,0
3023,39.0,8.92,10.0,Gambling,International,0,6,28.7,0.2703492906285286,0
3024,62.0,21.1,13.0,Restaurant,International,0,5,20.1,0.31692701713502425,0
3025,17.0,2.37,22.0,Retail,Local,0,6,16.0,0.05349962557312667,0
3026,39.0,47.61,10.0,Electronics,National,0,6,5.4,0.015443258200686653,0
3027,48.0,17.43,7.0,Electronics,International,1,6,50.0,0.5517222330717155,1
3028,52.0,57.97,0.0,Restaurant,Local,0,6,36.5,0.0527927466059779,0
3029,37.0,10.75,1.0,Subscription,International,0,5,3.6,0.2839624838277497,0
3030,46.0,59.32,10.0,Travel,National,1,6,11.0,0.21384888063049992,0
3031,8.0,36.06,18.0,Travel,International,1,3,18.7,0.4783338971816439,0
3032,35.0,245.17,11.0,Online,National,0,2,14.5,0.0801780497063643,0
3033,52.0,223.94,21.0,Subscription,Local,0,11,12.2,0.11566449193794529,0
3034,30.0,119.74,4.0,Travel,Local,0,8,30.5,0.03924572076830796,0
3035,46.0,39.39,8.0,Restaurant,National,0,8,1.3,0.03864250501637635,0
3036,52.0,397.57,8.0,Travel,National,0,1,15.3,0.32310816627333844,0
3037,40.0,11.55,14.0,Online,Local,0,7,7.3,0.0402676905797917,0
3038,48.0,13.42,0.0,Retail,National,1,6,2.1,0.21606005331795042,0
3039,31.0,50.21,14.0,Travel,National,1,3,15.0,0.26984726898175593,0
3040,42.0,520.11,2.0,Restaurant,International,0,9,4.5,0.5837610948701968,1
3041,54.0,44.6,4.0,Restaurant,Local,0,7,7.2,0.0260592196994913,0
3042,47.0,45.46,17.0,Online,Local,0,5,17.0,0.12278557011494949,0
3043,36.0,12.91,0.0,Gambling,National,0,4,87.3,0.09442236609981265,0
3044,48.0,140.6,16.0,Online,National,0,6,27.7,0.08325450846036439,0
3045,56.0,141.62,8.0,Gambling,National,0,6,7.9,0.0925570919710541,0
3046,14.0,120.19,2.0,Electronics,Local,0,1,11.6,0.07255568521927043,0
3047,62.0,29.1,0.0,Electronics,International,0,7,12.5,0.27605588876649,0
3048,40.0,26.93,13.0,Electronics,Local,0,4,4.0,0.07814619634479464,0
3049,51.0,14.98,8.0,Gambling,International,0,4,4.2,0.3034983241264364,0
3050,63.0,59.37,16.0,Retail,National,0,6,3.9,0.06528450003432601,0
3051,24.0,137.82096761893976,14.0,Restaurant,Local,0,2,17.7,0.012711831428508936,0
3052,34.0,16.82,11.0,Electronics,International,0,5,26.9,0.3598890716132547,0
3053,41.0,35.74,13.0,Restaurant,Local,0,2,21.4,0.08817199748859081,0
3054,33.0,33.48,0.0,Online,International,0,5,91.3,0.2811156384044652,0
3055,71.0,31.88,18.0,Retail,International,0,5,3.2,0.29673244520640063,0
3056,32.0,87.05,2.0,Online,Local,0,1,103.3,0.09655082308420522,0
3057,37.0,59.09,0.0,Restaurant,National,1,7,15.1,0.2702488280728504,0
3058,48.0,40.93,5.0,Subscription,Local,0,3,5.9,0.0668722162535626,0
3059,27.0,65.56,21.0,Gambling,National,0,4,68.9,0.014964800031033055,0
3060,39.0,20.26,9.0,Subscription,International,1,2,15.2,0.5091024313812977,1
3061,50.0,60.66,8.0,Electronics,International,1,5,10.2,0.5388027420390759,1
3062,40.0,63.47,0.0,Subscription,Local,0,4,5.8,0.048692357426460546,0
3063,44.0,12.15,9.0,Online,Local,1,6,7.5,0.2698967464361075,0
3064,37.0,147.78,22.0,Gambling,National,0,2,93.0,0.1104996821125086,0
3065,22.0,22.61,8.0,Subscription,National,1,2,8.7,0.30143337728863207,0
3066,50.0,59.76,12.0,Travel,Local,0,7,91.4,0.03526885254061324,0
3067,71.0,174.93,12.0,Retail,National,1,2,9.6,0.22442143565161066,0
3068,45.0,137.78,5.0,Restaurant,National,1,7,6.3,0.2842296652091199,0
3069,48.0,56.51,21.0,Gambling,Local,0,2,4.9,0.01338437724127788,0
3070,55.0,38.0,9.0,Electronics,Local,1,7,12.7,0.2546532306988307,0
3071,26.0,140.82,20.0,Online,International,0,7,6.5,0.3167880854504474,0
3072,71.0,107.2,2.0,Retail,International,0,6,28.7,0.2885961142110404,0
3073,48.0,29.42,22.0,Electronics,Local,0,7,6.6,0.09141766706144286,0
3074,69.0,24.66,0.0,Online,International,1,7,43.3,0.5601439915340863,1
3075,34.0,6.87,5.0,Subscription,National,0,4,43.1,0.04879783023755024,0
3076,72.0,63.69,17.0,Gambling,Local,0,4,8.1,0.035145635282458634,0
3077,57.0,50.26,12.0,Restaurant,International,0,2,33.6,0.2930040693115431,0
3078,53.0,170.07,17.0,Gambling,Local,0,3,46.8,0.08619315591493254,0
