user_id,age,genre,content_type,device,watch_time_minutes,time_of_day,churn_risk,engagement_score
5912,46,Action,Movie,Laptop,57.860157030827885,Morning,0,6.7
5648,60,Thriller,Movie,Tablet,76.1036543374921,Afternoon,0,11.317322639105289
1855,20,Sci-Fi,Movie,Smart TV,233.68410258689588,Afternoon,0,8.76
3866,38,Thriller,Movie,Smart TV,11.398686247253329,Evening,1,3.23
1182,20,Comedy,Movie,Mobile,59.88437497396601,Afternoon,0,7.62
4112,41,Drama,Movie,Smart TV,8.289035555602151,Afternoon,1,2.87
6670,32,Sci-Fi,Series,Tablet,-10.303699030639427,Afternoon,0,1.05
5492,38,Action,Movie,Laptop,46.59908526420143,Afternoon,0,7.55
6823,51,Drama,Series,Laptop,44.9230319370303,Afternoon,0,8.118335197817819
2517,38,Drama,Series,Smart TV,39.779574313678786,Morning,0,6.05
6002,52,Comedy,Movie,Tablet,45.46440055397116,Night,0,8.773196461262977
2356,48,Comedy,Movie,Laptop,90.76713634754127,Afternoon,0,2.83
4629,54,Comedy,Series,Smart TV,49.9700320198875,Evening,0,7.84980101072725
4628,61,Sci-Fi,Series,Tablet,41.347228842396845,Evening,0,3.0118816506329282
9210,29,Thriller,Series,Tablet,35.892584313673936,Afternoon,0,5.78
7132,25,Drama,Movie,Laptop,49.76437522796164,Afternoon,0,7.81
7588,36,Thriller,Series,Mobile,61.232391338827746,Afternoon,0,11.35
4311,38,Thriller,Movie,Mobile,64.80960948362629,Morning,0,9.03
7048,15,Comedy,Movie,Tablet,72.62823116556959,Night,0,10.707058854442081
7246,32,Thriller,Series,Tablet,45.58738441406802,Evening,0,7.26
1987,58,Drama,Movie,Smart TV,46.30768945469628,Morning,0,4.591609385820415
4321,26,Drama,Movie,Tablet,63.854729689118585,Morning,0,9.3
5615,57,Romance,Series,Smart TV,426.116437600963,Afternoon,0,10.623985644077532
9365,42,Action,Series,Smart TV,90.95225708866663,Night,0,10.94
4741,54,Sci-Fi,Movie,Smart TV,46.20337635241637,Afternoon,0,5.880555502657867
4052,21,Thriller,Series,Tablet,64.36642811118224,Evening,0,11.7
7574,37,Sci-Fi,Movie,Tablet,65.54211914600221,Night,0,9.8
1726,35,Sci-Fi,Series,Smart TV,18.408534208291428,Afternoon,0,3.94
4760,48,Sci-Fi,Series,Laptop,192.1205471571154,Evening,0,10.0
6806,25,Romance,Series,Tablet,20.817380125217053,Morning,0,1.39
2875,36,Sci-Fi,Series,Mobile,69.55504083780832,Evening,0,9.85
7993,56,Romance,Movie,Laptop,108.53099882825423,Evening,0,8.612996030445803
5033,49,Drama,Series,Mobile,69.46866480915789,Evening,0,10.56
6443,43,Thriller,Movie,Tablet,89.73024557866188,Night,0,10.73
1989,56,Romance,Movie,Laptop,27.838637362369433,Morning,0,4.255259974368102
4744,42,Action,Series,Tablet,56.82434065394706,Night,0,9.41
9611,32,Sci-Fi,Series,Tablet,62.637067755952096,Morning,0,6.89
1593,28,Action,Series,Laptop,36.038650182244936,Afternoon,0,4.85
2774,32,Drama,Series,Tablet,52.635089136879216,Afternoon,0,9.75
1935,42,Drama,Series,Laptop,56.349950968766386,Evening,0,10.11
4808,38,Comedy,Movie,Tablet,80.31657301518739,Evening,0,8.54
1331,22,Sci-Fi,Series,Smart TV,3.1747183818856595,Night,0,2.92
8922,56,Comedy,Movie,Mobile,70.00678718084967,Morning,0,8.910166327856103
3702,59,Action,Movie,Smart TV,46.01311672337772,Morning,0,6.975814314876175
6889,22,Thriller,Movie,Tablet,68.11859444074642,Morning,0,6.46
6054,18,Comedy,Movie,Tablet,46.84851980870378,Evening,0,10.080280167796925
4868,41,Drama,Series,Tablet,41.09734615658617,Evening,0,7.02
5200,50,Sci-Fi,Series,Smart TV,20.783204130081366,Morning,0,2.12
1201,19,Action,Movie,Tablet,382.56244253090046,Evening,0,10.49540754584091
3497,47,Romance,Movie,Laptop,329.08775972182997,Morning,0,9.61
2842,63,Drama,Series,Mobile,70.72783251290898,Night,0,9.530967930993985
5658,48,Romance,Movie,Tablet,88.82316867797971,Afternoon,0,10.09
8544,44,Thriller,Series,Tablet,43.45244911765094,Morning,0,9.95
8718,22,Sci-Fi,Movie,Mobile,-8.669346070211885,Evening,0,1.34
1770,53,Thriller,Series,Mobile,67.43091577330345,Night,0,7.129012828005071
4155,61,Thriller,Movie,Mobile,52.72846820379901,Evening,0,4.656812169658906
2628,40,Sci-Fi,Movie,Smart TV,117.69949420947852,Evening,0,13.62
1386,51,Sci-Fi,Movie,Smart TV,85.031566108862,Evening,0,10.460949071397058
7031,48,Romance,Series,Tablet,36.299152614873485,Morning,0,5.83
7439,21,Thriller,Series,Mobile,15.920964908993884,Night,0,8.96
7401,54,Action,Series,Tablet,68.22496714862221,Morning,0,7.365788145458676
5008,42,Romance,Movie,Tablet,-27.756393503927526,Afternoon,0,0.02
3466,53,Sci-Fi,Movie,Tablet,57.10469894450105,Morning,0,7.540548882783594
3282,53,Drama,Movie,Smart TV,72.29151489651387,Afternoon,0,9.866108421529841
2856,42,Romance,Movie,Mobile,35.385575388569144,Night,0,8.74
8980,28,Comedy,Movie,Tablet,24.458686260080697,Night,0,7.83
2998,64,Action,Movie,Smart TV,49.77416928890493,Morning,0,8.835546909577962
6476,52,Romance,Series,Laptop,75.37620026172398,Morning,0,8.374616012388081
5669,18,Sci-Fi,Series,Laptop,54.51122243791551,Evening,0,9.404992541438958
5318,56,Sci-Fi,Series,Tablet,38.009509358228215,Afternoon,0,4.2135711966438745
8064,32,Action,Movie,Tablet,73.78760200750601,Evening,0,11.93
8446,58,Comedy,Series,Mobile,93.40881283051988,Evening,0,9.924554667080752
2431,62,Romance,Movie,Mobile,28.43423812984203,Night,0,0.629791373220915
6624,39,Romance,Movie,Tablet,118.20398681464084,Morning,0,17.15
8461,21,Thriller,Series,Smart TV,36.56628125440496,Night,0,9.53
2819,52,Drama,Movie,Tablet,84.1894343698679,Morning,0,8.090956720350833
2130,42,Sci-Fi,Movie,Mobile,57.54235960349302,Night,0,7.82
7563,19,Romance,Movie,Mobile,23.525142507891967,Night,0,3.968963045816187
3658,17,Romance,Movie,Smart TV,51.89983822168526,Night,0,6.489066829722829
4500,58,Romance,Movie,Tablet,56.798322570613635,Afternoon,0,7.019909013272208
9566,45,Comedy,Series,Mobile,-10.247695482644339,Night,0,3.43
3120,61,Drama,Series,Tablet,78.00730574531254,Afternoon,0,5.934365466506719
5020,56,Romance,Movie,Mobile,-12.459220853140183,Night,0,-0.375619546258924
4259,34,Action,Movie,Laptop,55.58231833203474,Morning,0,8.11
2823,33,Sci-Fi,Series,Laptop,4.33734568653529,Afternoon,0,3.97
2474,62,Thriller,Series,Laptop,61.00734003625055,Morning,0,7.500854794442175
3242,25,Action,Series,Mobile,-41.96339906592822,Morning,0,1.65
4243,54,Sci-Fi,Movie,Smart TV,-3.2864481176817115,Morning,0,2.17490623016598
7990,17,Comedy,Series,Laptop,24.738221017273016,Afternoon,0,6.369785277364739
6160,37,Drama,Series,Mobile,74.2072984664233,Evening,0,9.86
4134,21,Drama,Movie,Tablet,58.718273685976676,Afternoon,0,6.89
3070,37,Sci-Fi,Movie,Laptop,71.23912312459933,Evening,0,8.78
1359,21,Action,Series,Smart TV,44.137837434191354,Afternoon,0,5.98
2141,60,Thriller,Movie,Smart TV,48.306965302297804,Night,0,4.610972437153398
2635,48,Comedy,Series,Smart TV,7.174394074467272,Evening,0,1.42
5000,56,Sci-Fi,Series,Tablet,37.97627213615455,Night,0,3.3682111691900136
4361,33,Comedy,Movie,Tablet,57.56698064514869,Evening,0,7.81
7583,23,Drama,Movie,Smart TV,-24.891301835303786,Afternoon,1,1.78
8835,62,Romance,Series,Smart TV,13.823256340436043,Afternoon,0,0.5299751076214281
1006,32,Romance,Movie,Smart TV,243.18557922990897,Evening,0,7.44
4267,55,Thriller,Movie,Tablet,81.98073426185624,Night,0,6.678717247463217
7564,62,Comedy,Movie,Tablet,43.48242662507167,Morning,0,3.9436002004003505
5928,59,Sci-Fi,Movie,Mobile,38.12068339047842,Evening,0,3.4221026330074253
3606,56,Thriller,Movie,Laptop,0.38125711878384383,Evening,1,1.2021366815956642
6906,39,Action,Movie,Tablet,-11.94606134014701,Night,0,-1.94
4273,28,Romance,Movie,Smart TV,40.53573537332288,Morning,0,5.12
8611,58,Sci-Fi,Series,Laptop,93.35269200059092,Evening,0,8.510070534934774
1913,39,Comedy,Movie,Tablet,31.592553455314636,Morning,0,5.29
3011,33,Thriller,Series,Laptop,369.2702293858866,Morning,0,12.46
2442,53,Sci-Fi,Movie,Mobile,8.61656407607042,Afternoon,0,1.4763833914872362
6546,29,Thriller,Series,Tablet,58.95456902849495,Night,0,8.13
2829,30,Thriller,Movie,Smart TV,23.19140833359553,Evening,0,6.19
9767,41,Thriller,Series,Smart TV,30.33164292727992,Evening,0,2.53
7468,54,Comedy,Movie,Mobile,76.6993257114918,Morning,0,6.222805058956832
1929,24,Sci-Fi,Series,Mobile,12.278399753542356,Evening,0,8.5
4699,18,Drama,Movie,Mobile,7.007809590696337,Morning,1,6.516364564807502
2054,33,Drama,Movie,Mobile,29.32613094111873,Evening,0,6.76
6744,42,Comedy,Series,Mobile,25.889445546419942,Night,0,4.24
2900,35,Comedy,Series,Tablet,-1.3070837785400038,Evening,0,4.04
7980,61,Romance,Movie,Tablet,28.658284705866052,Morning,0,1.4553493244683984
8069,28,Thriller,Series,Laptop,108.47244661800877,Morning,0,11.38
4415,47,Sci-Fi,Series,Mobile,76.54470023536287,Evening,0,9.39
1442,62,Sci-Fi,Movie,Smart TV,-6.014284601544155,Evening,0,-1.4977121584188215
7218,24,Action,Series,Smart TV,36.11797542172557,Morning,0,4.39
5652,33,Action,Movie,Mobile,36.52002444106331,Afternoon,0,6.65
8939,44,Drama,Series,Mobile,40.936254146418555,Afternoon,0,7.39
8833,36,Action,Movie,Mobile,41.22971389939471,Evening,0,5.15
8597,17,Action,Series,Mobile,75.93551908239823,Night,0,9.052168393721512
5458,51,Drama,Movie,Mobile,326.2332824454236,Evening,0,8.06877866314321
7591,55,Romance,Movie,Smart TV,104.00948533521664,Night,0,9.100742471622222
3309,32,Drama,Series,Laptop,47.57589963640507,Evening,0,5.89
7268,25,Action,Series,Mobile,55.75282163057893,Morning,0,6.81
1910,62,Sci-Fi,Movie,Mobile,36.15569480439743,Evening,0,3.1746437129416853
5340,16,Action,Movie,Mobile,12.850263841047141,Night,0,2.6777024145572192
5009,26,Thriller,Series,Tablet,-12.516859762946027,Night,1,4.54
7628,20,Thriller,Series,Smart TV,36.945725975630594,Evening,1,5.08
3169,57,Thriller,Series,Smart TV,24.60877510591612,Evening,0,3.400159285535409
3172,54,Romance,Series,Laptop,5.287819492788215,Afternoon,0,2.1156094719484893
6668,58,Comedy,Series,Tablet,12.834656656686496,Evening,0,1.635221758382337
7313,43,Thriller,Series,Tablet,24.77368083682098,Evening,0,4.02
9315,44,Sci-Fi,Movie,Tablet,64.687656350678,Morning,0,8.27
9036,16,Romance,Series,Laptop,62.966304793356656,Night,0,10.306029814496254
7789,23,Comedy,Series,Laptop,33.51555742511234,Afternoon,0,2.37
1785,61,Comedy,Series,Laptop,25.253896375039783,Morning,0,4.07907683420366
7139,16,Thriller,Series,Tablet,6.902363854593145,Evening,1,3.705523523220468
7344,43,Action,Movie,Smart TV,17.966910963841972,Night,0,2.92
3416,47,Drama,Movie,Tablet,-3.6260364437604964,Evening,1,2.91
9988,24,Action,Movie,Laptop,54.73233524383798,Evening,0,10.11
5154,48,Action,Movie,Tablet,23.595130304436726,Evening,0,7.18
6619,58,Comedy,Series,Mobile,55.722969780446206,Evening,0,5.788341366680543
2936,22,Comedy,Movie,Tablet,80.793295983307,Night,0,11.72
4807,51,Romance,Series,Tablet,14.060108111031175,Morning,0,0.00470568105707625
8151,47,Romance,Series,Smart TV,54.11686787526657,Evening,0,6.7
4236,61,Comedy,Movie,Smart TV,98.4055937099412,Evening,0,10.9761065383668
3352,20,Sci-Fi,Movie,Smart TV,-10.356532248144802,Afternoon,0,3.65
2932,58,Sci-Fi,Series,Mobile,1.6382007460241144,Afternoon,0,0.4605793402558145
9556,54,Drama,Movie,Smart TV,15.103235903028441,Night,1,-0.29879509522166003
5916,59,Comedy,Movie,Mobile,58.079021161097685,Evening,0,5.050114558244162
6498,33,Thriller,Series,Laptop,96.53663565400248,Evening,0,12.39
1946,46,Romance,Series,Smart TV,97.53383508486584,Evening,0,14.23
2439,41,Comedy,Series,Tablet,61.76774019242423,Night,0,9.01
8730,15,Sci-Fi,Series,Tablet,66.4044477262967,Night,0,9.409805316748747
5857,57,Comedy,Series,Mobile,57.23666971767842,Evening,0,7.531431405393437
1340,47,Sci-Fi,Movie,Smart TV,73.76676574764895,Evening,0,8.1
1382,54,Comedy,Series,Tablet,67.88858373295112,Night,0,4.855327836795444
9491,46,Thriller,Series,Laptop,18.708521570270438,Evening,0,3.7
1138,19,Drama,Series,Smart TV,85.95214462434585,Morning,0,15.01020634162128
1358,31,Thriller,Movie,Laptop,85.45646790763429,Morning,0,12.73
5931,22,Sci-Fi,Series,Tablet,41.81491112588921,Night,0,5.32
4456,56,Romance,Series,Smart TV,54.921935648662654,Morning,0,6.636522358191936
2627,48,Romance,Movie,Mobile,97.65840747132812,Afternoon,0,10.39
7626,23,Action,Series,Tablet,70.95960556120606,Evening,0,6.59
6004,37,Thriller,Series,Laptop,35.199851401745136,Afternoon,0,8.61
7652,49,Comedy,Series,Smart TV,80.8927542228096,Afternoon,0,11.92
7416,64,Drama,Movie,Laptop,58.44956682833253,Afternoon,0,3.7416569825077204
4170,21,Comedy,Movie,Laptop,29.73216772804165,Morning,0,6.16
4835,29,Comedy,Series,Mobile,17.44774171320887,Evening,0,3.43
9017,34,Thriller,Series,Mobile,-22.16290568510195,Evening,1,0.67
3151,64,Drama,Series,Tablet,105.87046553376564,Night,0,13.167056904075672
7905,39,Action,Movie,Mobile,7.977751510438976,Afternoon,0,2.89
3834,17,Comedy,Movie,Mobile,74.56640002168425,Morning,0,12.853293027938449
3567,60,Drama,Movie,Tablet,19.815567942053807,Afternoon,1,2.0787913956292776
2307,38,Action,Movie,Tablet,62.67168637088249,Afternoon,0,5.99
9848,48,Comedy,Movie,Tablet,56.53235604572297,Evening,0,9.3
3660,60,Drama,Movie,Tablet,3.7093216630461514,Night,1,1.3818801984725695
4730,36,Thriller,Series,Laptop,59.9880600383341,Morning,0,7.6
7207,25,Romance,Movie,Laptop,44.5741279206413,Evening,0,7.33
4162,62,Romance,Series,Tablet,95.08207185538976,Afternoon,0,7.4175369682486405
2140,22,Comedy,Movie,Tablet,86.3740901599606,Evening,0,9.79
9458,53,Comedy,Series,Smart TV,71.7195495452195,Afternoon,0,6.520579656167369
2708,57,Drama,Movie,Smart TV,36.721671466850374,Morning,0,5.927382569198681
4630,49,Romance,Series,Smart TV,90.48715080004159,Evening,0,10.97
4211,63,Comedy,Series,Mobile,48.04235939200531,Evening,0,7.056031382043608
7538,60,Action,Series,Laptop,48.08188283437192,Evening,0,3.4191888851177854
1475,52,Comedy,Movie,Laptop,16.244458569341766,Evening,0,2.8750484343809313
8684,22,Romance,Movie,Smart TV,24.30028715740119,Evening,0,1.61
2207,51,Sci-Fi,Movie,Smart TV,9.05964376337116,Morning,0,1.8666447053258153
2960,41,Romance,Series,Laptop,29.13895550103604,Night,0,5.96
1557,42,Action,Series,Mobile,10.380231359076914,Morning,0,3.49
1882,54,Drama,Series,Smart TV,40.752941104930926,Evening,0,3.4466186793730023
5761,48,Action,Movie,Tablet,74.31395952416035,Afternoon,0,10.98
6867,46,Sci-Fi,Movie,Smart TV,36.713213737267125,Afternoon,0,3.59
7963,29,Sci-Fi,Series,Laptop,264.8596498987379,Evening,0,6.71
8166,58,Comedy,Movie,Laptop,42.75271233833345,Night,0,1.3756346344234114
8929,31,Comedy,Movie,Smart TV,141.45593063618398,Evening,0,12.33
6347,47,Romance,Movie,Smart TV,81.83157817551279,Morning,0,10.75
8269,61,Thriller,Movie,Tablet,31.86578486232783,Night,0,3.4276469081427368
9125,60,Action,Series,Tablet,56.811821670416386,Night,0,5.368279291134556
3454,30,Romance,Movie,Mobile,-2.9909085873778496,Morning,0,4.72
5494,43,Thriller,Movie,Mobile,32.419849276277795,Night,0,4.68
2946,23,Romance,Series,Tablet,31.752295815066297,Evening,0,6.81
3808,47,Sci-Fi,Series,Mobile,76.3084235497985,Evening,0,10.07
7642,63,Comedy,Movie,Mobile,29.859279527788633,Afternoon,0,2.114576610156849
4825,43,Comedy,Movie,Smart TV,92.773855862424,Morning,0,12.21
4536,27,Romance,Movie,Tablet,47.63152963537971,Night,0,6.69
7068,35,Comedy,Movie,Smart TV,21.327577358937702,Night,0,2.62
4802,35,Drama,Series,Smart TV,46.17657445179986,Night,0,9.22
5699,19,Romance,Series,Mobile,58.93990834791982,Evening,0,11.366371226947374
2970,24,Sci-Fi,Series,Smart TV,51.16788910797479,Morning,0,10.66
6806,20,Romance,Movie,Laptop,56.36674779955957,Evening,0,9.32
7142,27,Romance,Movie,Mobile,62.971806201157975,Night,0,7.69
3819,15,Comedy,Series,Laptop,51.73081175172973,Evening,0,10.216698577345426
1364,34,Sci-Fi,Movie,Mobile,69.28238676709812,Night,0,7.78
5258,61,Romance,Series,Smart TV,51.2524030214975,Night,0,5.889107550375856
4119,60,Comedy,Series,Mobile,8.55149561597758,Evening,0,6.4689914631611956
2863,22,Action,Series,Laptop,35.91669726846487,Night,0,6.73
1115,24,Sci-Fi,Series,Mobile,36.95214865326233,Evening,0,3.74
8084,23,Thriller,Series,Laptop,29.96503566785199,Afternoon,0,5.7
9016,63,Drama,Series,Tablet,42.66667083798918,Evening,0,7.124579544255198
3384,55,Thriller,Series,Smart TV,83.30542755447458,Afternoon,0,12.22190560495477
4935,17,Sci-Fi,Movie,Laptop,19.82821885993114,Afternoon,0,6.146413236779289
8742,25,Romance,Series,Tablet,11.375817922979795,Evening,0,1.78
6442,26,Comedy,Series,Smart TV,53.168521098678305,Morning,0,8.27
3490,24,Sci-Fi,Movie,Tablet,35.036992968481876,Morning,0,5.06
7980,39,Drama,Series,Laptop,23.807682484579956,Evening,0,6.62
8661,63,Sci-Fi,Movie,Smart TV,90.77139060535686,Evening,0,7.96674430991046
2724,63,Comedy,Series,Tablet,44.177433174478566,Night,0,5.242816572902695
9182,39,Thriller,Movie,Laptop,100.80532767038355,Night,0,11.17
3767,25,Action,Movie,Tablet,24.47262438418845,Evening,0,3.56
2137,50,Thriller,Movie,Smart TV,20.62486387320783,Morning,0,3.81
5117,53,Comedy,Series,Smart TV,51.9083222911616,Night,0,6.895213324481473
4420,40,Comedy,Movie,Smart TV,96.67694260942335,Night,0,12.08
6845,28,Drama,Series,Laptop,31.883374677817912,Morning,0,4.32
5778,53,Sci-Fi,Series,Tablet,58.245510073683846,Evening,0,5.566167682412823
4906,54,Sci-Fi,Series,Tablet,15.300464941938937,Morning,0,-0.6440001434924231
4637,15,Thriller,Series,Laptop,97.12873965169152,Afternoon,0,9.08549728515607
3953,18,Action,Series,Smart TV,33.79443217156346,Night,0,7.172759777715045
6929,44,Action,Series,Mobile,60.44840642802352,Night,0,8.93
1276,26,Drama,Series,Smart TV,64.35962993735403,Night,0,8.86
2999,49,Comedy,Movie,Mobile,-20.04151396591447,Morning,0,3.13
2227,27,Drama,Series,Smart TV,74.77035947946297,Morning,0,7.81
7337,45,Sci-Fi,Series,Laptop,45.83869725443544,Evening,0,4.89
4735,52,Romance,Movie,Mobile,60.832130362721145,Night,0,5.562536589283974
1695,57,Romance,Series,Laptop,40.60820118766777,Afternoon,0,4.669067272165258
5152,37,Romance,Movie,Mobile,33.92400044954977,Evening,0,5.71
8901,18,Comedy,Movie,Tablet,76.69153582384182,Morning,0,10.801438072132433
8470,30,Drama,Series,Mobile,87.66452540519798,Afternoon,0,11.24
8537,21,Thriller,Series,Mobile,19.186434717966513,Evening,1,3.87
3841,36,Sci-Fi,Movie,Mobile,107.278567782764,Morning,0,14.02
5208,43,Romance,Series,Tablet,-46.19091859656217,Afternoon,0,1.35
9733,25,Action,Movie,Laptop,43.2968584280273,Evening,0,8.33
2088,47,Drama,Movie,Tablet,21.384708301231754,Afternoon,1,4.27
4363,43,Sci-Fi,Series,Mobile,73.03137491564055,Morning,0,5.9
1024,53,Sci-Fi,Movie,Smart TV,51.351127269680546,Evening,0,4.8474412060902585
7144,26,Action,Series,Tablet,74.67672900839628,Morning,0,5.4
6668,21,Action,Series,Smart TV,28.67368298213863,Night,0,5.0
5236,53,Action,Movie,Tablet,26.470833628304305,Night,0,3.98643313891934
9068,56,Romance,Movie,Tablet,38.16793098776187,Afternoon,0,7.23088201103659
3235,62,Romance,Series,Mobile,68.39468559153696,Night,0,6.869529199359025
8295,40,Drama,Series,Laptop,83.91739077690448,Morning,0,10.91
9392,54,Action,Series,Laptop,36.68513987632293,Afternoon,0,5.923383782982673
9448,23,Thriller,Movie,Mobile,33.41473911166752,Evening,0,9.72
4747,55,Sci-Fi,Series,Tablet,91.40966170863693,Morning,0,10.9415676652674
4175,48,Action,Movie,Laptop,35.38398868550453,Evening,0,6.31
5897,59,Sci-Fi,Movie,Laptop,1.2383075360390983,Evening,0,4.283328900736897
6037,27,Comedy,Movie,Laptop,101.60136307836518,Evening,0,14.02
8427,50,Comedy,Series,Mobile,59.276556223485,Evening,0,4.33
9605,39,Action,Movie,Smart TV,50.24333849164256,Morning,0,9.0
3014,38,Sci-Fi,Series,Smart TV,-13.083709436379923,Night,0,0.64
2381,58,Comedy,Movie,Smart TV,11.444977306947592,Morning,0,2.327495927194095
2098,31,Action,Series,Smart TV,84.04353387556111,Night,0,12.26
4426,16,Sci-Fi,Series,Smart TV,64.25579967856001,Evening,0,8.976560701952868
4655,27,Action,Movie,Laptop,39.76127377675255,Night,0,6.18
8938,45,Romance,Series,Laptop,83.2900585840056,Evening,0,9.51
1187,43,Sci-Fi,Movie,Tablet,-8.697466634439692,Afternoon,0,1.03
6409,64,Comedy,Movie,Laptop,31.197600505352565,Evening,0,1.7000915309649332
3092,42,Action,Movie,Mobile,100.92837001296952,Night,0,13.7
3130,41,Comedy,Movie,Tablet,46.66104993689378,Afternoon,0,8.22
6242,29,Action,Movie,Laptop,29.072937562433054,Afternoon,0,8.79
9549,45,Drama,Movie,Tablet,72.84157541958747,Evening,0,12.13
6647,54,Comedy,Movie,Tablet,92.60827697665124,Morning,0,8.644691204340258
6185,29,Comedy,Series,Smart TV,9.762049997251887,Night,0,4.4
6776,47,Thriller,Movie,Tablet,64.65681846201382,Afternoon,0,7.18
8913,34,Romance,Movie,Laptop,119.20388392817887,Morning,0,10.14
8547,56,Comedy,Series,Smart TV,77.28948484002501,Evening,0,4.4396304040246095
8823,26,Sci-Fi,Series,Laptop,34.01460260024977,Evening,0,6.8
8355,51,Action,Movie,Smart TV,43.25679044149659,Evening,0,7.054417521715587
7465,23,Drama,Movie,Laptop,61.365858526078526,Evening,0,9.86
2497,37,Sci-Fi,Movie,Smart TV,-7.905908273937864,Night,0,1.07
3555,22,Sci-Fi,Series,Smart TV,-47.559351888041476,Afternoon,0,-0.36
6409,46,Sci-Fi,Movie,Mobile,55.050486065961564,Night,0,8.26
3951,62,Sci-Fi,Series,Laptop,84.10770339192896,Afternoon,0,10.492367806585715
2238,28,Drama,Movie,Tablet,36.24363826867078,Morning,0,7.58
5727,41,Thriller,Movie,Smart TV,35.96170804819982,Morning,0,4.18
4965,39,Romance,Series,Laptop,40.29436690742387,Afternoon,0,4.42
6686,27,Comedy,Movie,Smart TV,88.80698111766038,Evening,0,10.34
4701,35,Sci-Fi,Movie,Mobile,15.830118180254823,Morning,0,3.06
3780,59,Comedy,Movie,Mobile,46.61024788422071,Night,0,5.8593252057891645
8398,45,Comedy,Series,Mobile,25.004151779364854,Afternoon,0,3.32
2588,51,Sci-Fi,Movie,Mobile,4.809453745126693,Morning,0,4.32502345599057
3368,62,Thriller,Movie,Tablet,61.14332856712708,Afternoon,0,10.132358922453978
6789,57,Comedy,Series,Tablet,89.82461771673027,Evening,0,11.822653721836831
1436,19,Action,Series,Smart TV,317.6961068980357,Afternoon,0,9.483479324482595
3828,27,Comedy,Movie,Laptop,-0.21487564097226652,Morning,0,0.21
2556,42,Romance,Movie,Mobile,29.11852896908829,Afternoon,0,6.67
8570,57,Sci-Fi,Series,Mobile,78.53383565401644,Morning,0,4.555893795732262
8480,39,Drama,Movie,Tablet,47.43697204653182,Morning,0,8.73
1182,49,Comedy,Movie,Tablet,7.970282489712572,Morning,0,3.26
8190,61,Thriller,Series,Mobile,15.039292814307212,Night,1,0.9483622561712699
7687,53,Action,Movie,Laptop,24.510374198447614,Evening,0,3.629528139410317
6565,21,Action,Movie,Smart TV,58.778481332374874,Evening,0,5.27
8241,52,Drama,Series,Smart TV,-1.7777020605970044,Afternoon,1,0.458751345476895
8651,46,Romance,Movie,Smart TV,69.3467908418609,Afternoon,0,6.38
6575,17,Drama,Movie,Smart TV,150.36507948181406,Morning,0,6.889753705096745
2589,59,Romance,Movie,Laptop,8.71607288046377,Evening,0,2.801702830376009
9851,53,Comedy,Series,Laptop,40.85086324038268,Afternoon,0,7.20035313980437
1159,51,Sci-Fi,Movie,Laptop,-4.962307418119539,Afternoon,0,1.908261996199563
7555,64,Thriller,Series,Tablet,60.922731900835544,Evening,0,4.8002467724101425
9244,36,Action,Series,Mobile,5.507600210860957,Morning,0,2.55
7846,22,Drama,Movie,Laptop,-9.852618994803851,Afternoon,1,3.62
3307,31,Thriller,Series,Smart TV,7.853487124061338,Morning,0,8.1
2228,41,Romance,Movie,Laptop,21.44154963621278,Evening,0,6.82
8226,47,Sci-Fi,Movie,Mobile,46.36735691408728,Evening,0,9.59
6590,60,Action,Movie,Tablet,39.460640285105455,Afternoon,0,6.172097922365969
7919,31,Action,Series,Smart TV,97.45590952254082,Afternoon,0,13.8
6585,56,Romance,Movie,Tablet,20.904619230209764,Evening,0,2.6521199196179013
7046,26,Sci-Fi,Movie,Laptop,-35.16795631669099,Morning,0,-4.4
5945,62,Action,Movie,Smart TV,-22.836682039434184,Morning,0,0.7444359584360747
8927,60,Sci-Fi,Series,Smart TV,23.22667803259167,Night,0,3.17586468772354
8016,41,Action,Series,Laptop,144.28629090153143,Evening,0,17.75
8758,62,Comedy,Movie,Laptop,32.59195795447556,Afternoon,0,4.634259575795469
6086,22,Romance,Movie,Mobile,83.39068389929002,Evening,0,8.17
8161,37,Sci-Fi,Movie,Laptop,71.2894314306707,Afternoon,0,9.22
2884,56,Thriller,Movie,Laptop,4.928988943367527,Morning,1,1.0119179726849912
2809,63,Comedy,Series,Laptop,-40.30753288220846,Afternoon,0,-0.607314248682068
4167,43,Thriller,Series,Smart TV,56.17787164251311,Night,0,11.08
7352,64,Romance,Series,Mobile,-37.81136354120359,Morning,0,-3.767963018056433
7056,34,Action,Series,Smart TV,73.78730385265662,Night,0,10.12
3437,30,Thriller,Series,Laptop,51.13917702633836,Evening,0,6.12
7468,31,Comedy,Series,Mobile,54.484087410882445,Afternoon,0,11.42
6951,30,Sci-Fi,Series,Laptop,55.63962266265635,Morning,0,9.85
6276,33,Drama,Movie,Smart TV,70.75507148549197,Afternoon,0,7.87
9859,22,Thriller,Movie,Smart TV,47.20235112726152,Night,0,10.02
8818,52,Drama,Movie,Laptop,54.26094371795859,Morning,0,6.398077150321771
5728,52,Romance,Movie,Mobile,46.95212353600386,Night,0,4.35427739048809
3624,43,Thriller,Movie,Smart TV,-3.1234442589305997,Morning,1,3.15
6738,55,Thriller,Movie,Laptop,23.266454815666243,Evening,0,3.3289252177812725
5232,50,Sci-Fi,Series,Tablet,100.20737630678926,Evening,0,14.13
6793,40,Action,Movie,Laptop,58.081831970072734,Afternoon,0,10.16
